web-scraper-order,web-scraper-start-url,Date,Open,High,Low,Close*,Adj Close**,Volume,Empresa
1615775447-3485,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Aug 28, 2020",532,539,522,523.89,523.89,"4,417,500",Netflix
1615775447-3452,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 15, 2020",545.52,551.22,535.1,541.94,541.94,"5,113,100",Netflix
1615775447-3464,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 29, 2020",489.5,496.29,486.53,493.48,493.48,"3,541,500",Netflix
1615775447-3586,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 06, 2020",365.22,380.29,361.71,379.96,379.96,"8,183,900",Netflix
1615775447-3526,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 01, 2020",454,488.23,454,485.64,485.64,"9,705,900",Netflix
1615775447-3543,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 08, 2020",416,420.8,406.5,419.49,419.49,"5,851,500",Netflix
1615775447-3463,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 30, 2020",492.57,504.63,489.27,500.03,500.03,"4,634,100",Netflix
1615775447-3443,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 28, 2020",486.36,494,483.28,486.24,486.24,"5,992,700",Netflix
1615775447-3534,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 19, 2020",449.12,453.97,445.6,453.72,453.72,"5,934,500",Netflix
1615775447-3390,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jan 14, 2021",507.35,514.5,499.58,500.86,500.86,"4,177,400",Netflix
1615775447-3591,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 30, 2020",363,377.8,361.17,370.96,370.96,"8,622,000",Netflix
1615775447-3585,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 07, 2020",380,381.33,369.34,372.28,372.28,"7,046,400",Netflix
1615775447-3456,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 09, 2020",537.83,544.28,535,539.44,539.44,"4,781,300",Netflix
1615775447-3508,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 28, 2020",496.02,497.79,487.76,488.51,488.51,"5,986,700",Netflix
1615775447-3423,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 25, 2020",485.13,486.9,478.92,485,485,"3,598,600",Netflix
1615775447-3374,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 08, 2021",555,555,543.7,547.92,547.92,"2,791,700",Netflix
1615775447-3381,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jan 28, 2021",535.88,553.15,530.74,538.6,538.6,"5,969,000",Netflix
1615775447-3555,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"May 20, 2020",454.25,455.81,444,447.67,447.67,"5,607,300",Netflix
1615775447-3593,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 26, 2020",344,363.84,341.73,362.99,362.99,"7,229,600",Netflix
1615775447-3433,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 11, 2020",483,491.68,478.26,490.76,490.76,"5,460,500",Netflix
1615775447-3429,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 17, 2020",480.12,487.51,478.85,480.63,480.63,"3,698,100",Netflix
1615775447-3408,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 17, 2020",529,535.49,526.44,532.9,532.9,"3,193,400",Netflix
1615775447-3478,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 09, 2020",519.21,520,492.57,500.19,500.19,"6,848,100",Netflix
1615775447-3426,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 20, 2020",485.22,494.76,481.57,488.24,488.24,"4,253,400",Netflix
1615775447-3360,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Mar 01, 2021",545.57,552.14,542,550.64,550.64,"3,041,400",Netflix
1615775447-3468,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 23, 2020",491.04,491.04,469,470.61,470.61,"3,726,400",Netflix
1615775447-3364,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 23, 2021",525,548.54,518.28,546.15,546.15,"4,136,500",Netflix
1615775447-3514,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 20, 2020",489.14,504.5,484.2,502.41,502.41,"11,940,300",Netflix
1615775447-3417,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 04, 2020",497.5,504.5,493.64,498.31,498.31,"3,666,200",Netflix
1615775447-3589,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Apr 01, 2020",376.05,380.23,361.02,364.08,364.08,"6,672,500",Netflix
1615775447-3439,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Nov 03, 2020",484.93,495.31,478.76,487.22,487.22,"3,690,200",Netflix
1615775447-3525,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jul 02, 2020",485.64,492.28,475.53,476.89,476.89,"6,351,500",Netflix
1615775447-3447,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 22, 2020",494.69,495.14,482,485.23,485.23,"6,997,900",Netflix
1615775447-3369,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Feb 16, 2021",557.29,563.63,552.73,557.28,557.28,"2,624,100",Netflix
1615775447-3457,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Oct 08, 2020",533.48,535,524.15,531.79,531.79,"5,386,500",Netflix
1615775447-3533,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Jun 22, 2020",455.01,468.59,454.21,468.04,468.04,"6,272,100",Netflix
1615775447-3465,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 28, 2020",489.11,492,477.88,490.65,490.65,"4,773,500",Netflix
1615775447-3480,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Sep 04, 2020",520.18,527.36,485.98,516.05,516.05,"8,270,100",Netflix
1615775447-3401,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Dec 29, 2020",519.9,536.55,515.48,530.87,530.87,"4,022,400",Netflix
1615775447-3503,https://finance.yahoo.com/quote/NFLX/history?p=NFLX,"Aug 04, 2020",498.65,510.44,498.65,509.64,509.64,"5,608,000",Netflix
1615775549-3667,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Dec 08, 2020","1,810.10","1,821.90","1,796.20","1,818.55","1,818.55","1,096,300",Google
1615775549-3677,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Nov 23, 2020","1,749.60","1,753.90","1,717.72","1,734.86","1,734.86","2,161,600",Google
1615775549-3642,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jan 14, 2021","1,753.62","1,775.01","1,733.40","1,740.18","1,740.18","1,179,500",Google
1615775549-3653,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Dec 29, 2020","1,787.79","1,792.44","1,756.09","1,758.72","1,758.72","1,299,400",Google
1615775549-3697,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Oct 26, 2020","1,625.01","1,638.24","1,576.50","1,590.45","1,590.45","1,853,300",Google
1615775549-3755,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Aug 04, 2020","1,476.57","1,485.56","1,458.65","1,464.97","1,464.97","1,903,500",Google
1615775549-3838,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Apr 06, 2020","1,138.00","1,194.66","1,130.94","1,186.92","1,186.92","2,664,700",Google
1615775549-3826,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Apr 23, 2020","1,271.55","1,293.31","1,265.67","1,276.31","1,276.31","1,566,200",Google
1615775549-3661,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Dec 16, 2020","1,772.88","1,773.00","1,756.08","1,763.00","1,763.00","1,513,500",Google
1615775549-3636,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jan 25, 2021","1,920.67","1,929.58","1,867.53","1,899.40","1,899.40","1,927,300",Google
1615775549-3812,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"May 13, 2020","1,377.05","1,385.48","1,328.40","1,349.33","1,349.33","1,812,600",Google
1615775549-3837,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Apr 07, 2020","1,221.00","1,225.00","1,182.23","1,186.51","1,186.51","2,387,300",Google
1615775549-3652,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Dec 30, 2020","1,762.01","1,765.09","1,725.60","1,739.52","1,739.52","1,306,100",Google
1615775549-3839,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Apr 03, 2020","1,119.02","1,123.54","1,079.81","1,097.88","1,097.88","2,313,400",Google
1615775549-3648,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jan 06, 2021","1,702.63","1,748.00","1,699.00","1,735.29","1,735.29","2,602,100",Google
1615775549-3787,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jun 18, 2020","1,449.16","1,451.41","1,427.01","1,435.96","1,435.96","1,581,900",Google
1615775549-3694,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Oct 29, 2020","1,522.36","1,593.71","1,522.24","1,567.24","1,567.24","2,003,100",Google
1615775549-3662,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Dec 15, 2020","1,764.42","1,771.42","1,749.95","1,767.77","1,767.77","1,482,300",Google
1615775549-3638,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jan 21, 2021","1,898.00","1,934.86","1,887.11","1,891.25","1,891.25","2,063,900",Google
1615775549-3725,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Sep 16, 2020","1,555.54","1,562.00","1,519.82","1,520.90","1,520.90","1,311,700",Google
1615775549-3683,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Nov 13, 2020","1,757.63","1,781.04","1,744.55","1,777.02","1,777.02","1,499,900",Google
1615775549-3773,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jul 09, 2020","1,506.45","1,522.72","1,488.08","1,510.99","1,510.99","1,423,300",Google
1615775549-3805,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"May 22, 2020","1,396.71","1,412.76","1,391.83","1,410.42","1,410.42","1,309,400",Google
1615775549-3853,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Mar 16, 2020","1,096.00","1,152.27","1,074.44","1,084.33","1,084.33","4,252,400",Google
1615775549-3664,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Dec 11, 2020","1,763.06","1,784.45","1,760.00","1,781.77","1,781.77","1,220,700",Google
1615775549-3635,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jan 26, 2021","1,888.84","1,925.00","1,884.24","1,917.24","1,917.24","1,313,100",Google
1615775549-3658,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Dec 21, 2020","1,713.51","1,740.85","1,699.00","1,739.37","1,739.37","1,828,400",Google
1615775549-3831,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Apr 16, 2020","1,274.10","1,279.00","1,242.62","1,263.47","1,263.47","2,518,100",Google
1615775549-3679,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Nov 19, 2020","1,738.38","1,769.59","1,737.01","1,763.92","1,763.92","1,249,900",Google
1615775549-3646,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jan 08, 2021","1,787.98","1,809.84","1,773.54","1,807.21","1,807.21","2,050,600",Google
1615775549-3763,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jul 23, 2020","1,566.97","1,571.87","1,507.39","1,515.68","1,515.68","1,627,600",Google
1615775549-3746,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Aug 17, 2020","1,514.67","1,525.61","1,507.97","1,517.98","1,517.98","1,378,300",Google
1615775549-3628,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Feb 04, 2021","2,068.89","2,078.55","2,042.59","2,062.37","2,062.37","1,852,300",Google
1615775549-3643,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jan 13, 2021","1,738.58","1,765.04","1,738.01","1,754.40","1,754.40","1,094,100",Google
1615775549-3699,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Oct 22, 2020","1,593.05","1,621.99","1,585.00","1,615.33","1,615.33","1,433,600",Google
1615775549-3613,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Feb 26, 2021","2,050.52","2,071.01","2,016.06","2,036.86","2,036.86","2,083,500",Google
1615775549-3767,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jul 17, 2020","1,521.62","1,523.44","1,498.42","1,515.55","1,515.55","1,456,700",Google
1615775549-3706,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Oct 13, 2020","1,583.73","1,590.00","1,563.20","1,571.68","1,571.68","1,601,000",Google
1615775549-3657,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Dec 22, 2020","1,734.43","1,737.41","1,712.57","1,723.50","1,723.50","936,700",Google
1615775549-3700,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Oct 21, 2020","1,573.33","1,618.73","1,571.63","1,593.31","1,593.31","2,568,300",Google
1615775549-3769,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jul 15, 2020","1,523.13","1,535.33","1,498.00","1,513.64","1,513.64","1,610,700",Google
1615775549-3737,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Aug 28, 2020","1,633.49","1,647.17","1,630.75","1,644.41","1,644.41","1,499,000",Google
1615775549-3686,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Nov 10, 2020","1,731.09","1,763.00","1,717.30","1,740.39","1,740.39","2,636,100",Google
1615775549-3845,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Mar 26, 2020","1,111.80","1,169.97","1,093.53","1,161.75","1,161.75","3,571,700",Google
1615775549-3729,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Sep 10, 2020","1,560.64","1,584.08","1,525.81","1,532.02","1,532.02","1,618,600",Google
1615775549-3659,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Dec 18, 2020","1,754.18","1,755.11","1,720.22","1,731.01","1,731.01","4,016,400",Google
1615775549-3614,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Feb 25, 2021","2,067.45","2,094.88","2,021.29","2,031.36","2,031.36","1,828,400",Google
1615775549-3848,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Mar 23, 2020","1,061.32","1,071.32","1,013.54","1,056.62","1,056.62","4,044,100",Google
1615775549-3615,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Feb 24, 2021","2,041.83","2,100.78","2,038.13","2,095.17","2,095.17","1,248,300",Google
1615775549-3789,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jun 16, 2020","1,445.22","1,455.02","1,425.90","1,442.72","1,442.72","1,709,200",Google
1615775549-3654,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Dec 28, 2020","1,751.64","1,790.73","1,746.33","1,776.09","1,776.09","1,393,000",Google
1615775549-3618,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Feb 19, 2021","2,119.27","2,130.53","2,097.41","2,101.14","2,101.14","1,457,400",Google
1615775549-3610,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Mar 03, 2021","2,067.21","2,088.52","2,010.00","2,026.71","2,026.71","1,483,100",Google
1615775549-3616,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Feb 23, 2021","2,025.01","2,082.01","2,002.02","2,070.86","2,070.86","1,667,400",Google
1615775549-3742,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Aug 21, 2020","1,577.03","1,597.72","1,568.01","1,580.42","1,580.42","1,446,500",Google
1615775549-3801,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"May 29, 2020","1,416.94","1,432.57","1,413.35","1,428.92","1,428.92","1,820,900",Google
1615775549-3604,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Mar 11, 2021","2,074.06","2,125.70","2,072.38","2,114.77","2,114.77","1,238,300",Google
1615775549-3851,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Mar 18, 2020","1,056.51","1,106.50","1,037.28","1,096.80","1,096.80","4,233,400",Google
1615775549-3711,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Oct 06, 2020","1,475.58","1,486.76","1,448.59","1,453.44","1,453.44","1,245,400",Google
1615775549-3796,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jun 05, 2020","1,413.17","1,445.05","1,406.00","1,438.39","1,438.39","1,734,900",Google
1615775549-3698,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Oct 23, 2020","1,626.07","1,642.36","1,620.51","1,641.00","1,641.00","1,375,800",Google
1615775549-3820,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"May 01, 2020","1,328.50","1,352.07","1,311.00","1,320.61","1,320.61","2,072,500",Google
1615775549-3693,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Oct 30, 2020","1,672.11","1,687.00","1,604.46","1,621.01","1,621.01","4,329,100",Google
1615775549-3722,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Sep 21, 2020","1,440.06","1,448.36","1,406.55","1,431.16","1,431.16","2,888,800",Google
1615775549-3709,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Oct 08, 2020","1,465.09","1,490.00","1,465.09","1,485.93","1,485.93","1,187,800",Google
1615775549-3707,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Oct 12, 2020","1,543.00","1,593.86","1,532.57","1,569.15","1,569.15","2,482,600",Google
1615775549-3743,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Aug 20, 2020","1,543.45","1,585.87","1,538.20","1,581.75","1,581.75","1,706,900",Google
1615775549-3736,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Aug 31, 2020","1,647.89","1,647.96","1,630.31","1,634.18","1,634.18","1,823,400",Google
1615775549-3726,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Sep 15, 2020","1,536.00","1,559.57","1,531.83","1,541.44","1,541.44","1,331,100",Google
1615775549-3828,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Apr 21, 2020","1,247.00","1,254.27","1,209.71","1,216.34","1,216.34","2,153,000",Google
1615775549-3647,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jan 07, 2021","1,740.06","1,788.40","1,737.05","1,787.25","1,787.25","2,265,000",Google
1615775549-3685,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Nov 11, 2020","1,750.00","1,764.22","1,747.36","1,752.71","1,752.71","1,264,000",Google
1615775549-3655,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Dec 24, 2020","1,735.00","1,746.00","1,729.11","1,738.85","1,738.85","346,800",Google
1615775549-3612,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Mar 01, 2021","2,056.52","2,086.52","2,046.10","2,081.51","2,081.51","1,404,500",Google
1615775549-3696,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Oct 27, 2020","1,595.67","1,606.84","1,582.78","1,604.26","1,604.26","1,229,000",Google
1615775549-3768,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jul 16, 2020","1,500.00","1,518.69","1,486.31","1,518.00","1,518.00","1,519,300",Google
1615775549-3660,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Dec 17, 2020","1,768.51","1,771.78","1,738.66","1,747.90","1,747.90","1,624,700",Google
1615775549-3695,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Oct 28, 2020","1,559.74","1,561.35","1,514.62","1,516.62","1,516.62","1,834,000",Google
1615775549-3847,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Mar 24, 2020","1,103.77","1,135.00","1,090.62","1,134.46","1,134.46","3,344,500",Google
1615775549-3668,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Dec 07, 2020","1,819.00","1,832.37","1,805.78","1,819.48","1,819.48","1,320,900",Google
1615775549-3799,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jun 02, 2020","1,430.55","1,439.61","1,418.83","1,439.22","1,439.22","1,278,100",Google
1615775549-3750,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Aug 11, 2020","1,492.44","1,510.00","1,478.00","1,480.32","1,480.32","1,454,400",Google
1615775549-3606,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Mar 09, 2021","2,070.00","2,078.04","2,047.83","2,052.70","2,052.70","1,696,400",Google
1615775549-3765,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jul 21, 2020","1,586.99","1,586.99","1,554.28","1,558.42","1,558.42","1,216,200",Google
1615775549-3644,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jan 12, 2021","1,753.92","1,778.04","1,725.31","1,746.55","1,746.55","1,357,700",Google
1615775549-3630,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Feb 02, 2021","1,922.56","1,955.76","1,914.49","1,927.51","1,927.51","2,273,700",Google
1615775549-3850,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Mar 19, 2020","1,093.05","1,157.97","1,060.11","1,115.29","1,115.29","3,651,100",Google
1615775549-3673,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Nov 30, 2020","1,781.18","1,788.06","1,755.00","1,760.74","1,760.74","1,823,800",Google
1615775549-3804,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"May 26, 2020","1,437.27","1,441.00","1,412.13","1,417.02","1,417.02","2,060,600",Google
1615775549-3603,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Mar 12, 2021","2,085.00","2,090.26","2,047.55","2,061.92","2,061.92","1,725,000",Google
1615775549-3666,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Dec 09, 2020","1,812.01","1,834.27","1,767.81","1,784.13","1,784.13","1,507,600",Google
1615775549-3741,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Aug 24, 2020","1,593.98","1,614.17","1,580.57","1,588.20","1,588.20","1,409,900",Google
1615775549-3720,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Sep 23, 2020","1,458.78","1,460.96","1,407.70","1,415.21","1,415.21","1,657,400",Google
1615775549-3747,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Aug 14, 2020","1,515.66","1,521.90","1,502.88","1,507.73","1,507.73","1,354,800",Google
1615775549-3756,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Aug 03, 2020","1,486.64","1,490.47","1,465.64","1,474.45","1,474.45","2,330,200",Google
1615775549-3702,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Oct 19, 2020","1,580.46","1,588.15","1,528.00","1,534.61","1,534.61","1,607,100",Google
1615775549-3777,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jul 02, 2020","1,446.94","1,482.95","1,446.42","1,464.70","1,464.70","1,859,100",Google
1615775549-3748,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Aug 13, 2020","1,510.34","1,537.25","1,508.01","1,518.45","1,518.45","1,455,200",Google
1615775549-3718,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Sep 25, 2020","1,432.63","1,450.00","1,413.34","1,444.96","1,444.96","1,323,000",Google
1615775549-3780,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jun 29, 2020","1,358.18","1,395.60","1,347.01","1,394.97","1,394.97","1,810,200",Google
1615775549-3771,https://finance.yahoo.com/quote/GOOG/history?p=GOOG,"Jul 13, 2020","1,550.00","1,577.13","1,505.24","1,511.34","1,511.34","1,846,400",Google
